year,state,avg_wg,wg_diff
1989,NJ,7.357987828636225,-0.0084634818133135781
1990,NJ,7.3723568069197931,0.01436897828356809
1991,NJ,7.3380093836760718,-0.034347423243721309
1992,NJ,7.353371871828462,0.015362488152390164
1993,NJ,7.3402993668339773,-0.013072504994484646
1994,NJ,7.3367843139178124,-0.00351505291616494
1995,NJ,7.3308008854614979,-0.005983428456314499
1996,NJ,7.327241965362866,-0.0035589200986319014
1997,NJ,7.3124510868146686,-0.014790878548197384
1998,NJ,7.3139462283713286,0.0014951415566599735
1999,NJ,7.3009589437756608,-0.012987284595667781
2000,NJ,7.3281675738048486,0.02720863002918783
2001,NJ,7.2933643329341038,-0.034803240870744823
2002,NJ,7.28142167488457,-0.011942658049533428
2003,NJ,7.2673272948563605,-0.014094380028209841
2004,NJ,7.2470813046664464,-0.020245990189914131
1969,NM,6.9612518836684423,
1970,NM,6.9669310972547258,0.005679213586283538
1971,NM,7.0041479745120077,0.037216877257281844
1972,NM,7.0004090528672842,-0.0037389216447234475
1973,NM,7.0130374562382265,0.012628403370942287
1974,NM,7.0323203956848239,0.019282939446597425
1975,NM,7.0445848709958536,0.012264475311029699
1976,NM,7.0720158575525733,0.027430986556719716
1977,NM,7.0623081340392737,-0.0097077235132996265
1978,NM,7.0849399434337146,0.022631809394440872
1979,NM,7.0925148728120009,0.0075749293782862992
1980,NM,7.1471656928321705,0.054650820020169633
1981,NM,7.1501662382521713,0.003000545420000833
1982,NM,7.1338933467655758,-0.016272891486595498
1983,NM,7.1394927213422932,0.0055993745767173309
1984,NM,7.151413838442604,0.011921117100310852
1985,NM,7.1877839667268706,0.036370128284266556
1986,NM,7.192736744998494,0.004952778271623437
1987,NM,7.1985612723888091,0.0058245273903150263
1988,NM,7.2093944669865522,0.010833194597743123
1989,NM,7.191006866362267,-0.018387600624285128
1990,NM,7.2030426875553619,0.012035821193094876
1991,NM,7.189378315067918,-0.013664372487443899
1992,NM,7.186195791895849,-0.0031825231720690184
1993,NM,7.1660500839855628,-0.020145707910286248
1994,NM,7.1979405588815455,0.031890474895982734
1995,NM,7.1685849498608887,-0.029355609020656814
1996,NM,7.1569458804523416,-0.011639069408547087
1997,NM,7.1661176126156292,0.0091717321632875937
1998,NM,7.1684781162649331,0.0023605036493039577
1999,NM,7.1582100577756371,-0.010268058489296017
2000,NM,7.157988090328737,-0.00022196744690017312
2001,NM,7.1406174052654565,-0.017370685063280433
2002,NM,7.1264274415810611,-0.014189963684395401
2003,NM,7.10623322769139,-0.020194213889671353
2004,NM,7.1114755238842919,0.0052422961929021739
1969,NV,7.0595645975136971,
1970,NV,7.0550544720037749,-0.004510125509922247
1971,NV,7.127155663134765,0.072101191130990117
1972,NV,7.0786435236387248,-0.048512139496040163
1973,NV,7.1169034465700109,0.038259922931286106
1974,NV,7.1501463316816736,0.033242885111662623
1975,NV,7.2030274139219355,0.05288108224026189
1976,NV,7.2365357876256873,0.033508373703751815
1977,NV,7.2368433701334567,0.00030758250776941054
1978,NV,7.2512082425168982,0.014364872383441529
1979,NV,7.2597793975658833,0.00857115504898509
1980,NV,7.2932484415930157,0.033469044027132355
1981,NV,7.2839353872863155,-0.0093130543067001526
1982,NV,7.3357065256738654,0.051771138387549875
1983,NV,7.2765655868517252,-0.059140938822140221
1984,NV,7.3107284307804177,0.03416284392869251
1985,NV,7.3148798596674309,0.0041514288870132532
1986,NV,7.2965572905116041,-0.018322569155826862
1987,NV,7.3108735298418734,0.014316239330269376
1988,NV,7.2690488633969483,-0.041824666444925107
1989,NV,7.2784322044110263,0.009383341014078006
1990,NV,7.2689601702830062,-0.0094720341280201126
1991,NV,7.2792538608073905,0.010293690524384225
1992,NV,7.2767113196588777,-0.0025425411485127114
1993,NV,7.2597623405351861,-0.016948979123691643
1994,NV,7.2409554212775307,-0.01880691925765543
1995,NV,7.2499183812424395,0.0089629599649088121
1996,NV,7.2424246862896275,-0.0074936949528119357
1997,NV,7.2408829003865609,-0.0015417859030666392
1998,NV,7.24472747844677,0.0038445780602094359
1999,NV,7.2527738668851942,0.0080463884384238682
2000,NV,7.2564799662377482,0.0037060993525539487
2001,NV,7.2273507048399237,-0.029129261397824457
2002,NV,7.2147833430404305,-0.012567361799493248
2003,NV,7.1828121953563784,-0.03197114768405207
2004,NV,7.17552136162045,-0.0072908337359285369
1969,NY,7.098314475274508,
1970,NY,7.125104555774878,0.026790080500370017
1971,NY,7.1511044370745092,0.025999881299631156
1972,NY,7.16214228771594,0.011037850641431035
1973,NY,7.2104639035302327,0.048321615814292507
1974,NY,7.2236140746263251,0.0131501710960924
1975,NY,7.2283870719205412,0.004772997294216097
1976,NY,7.2485776086055536,0.020190536685012361
1977,NY,7.2250016881913339,-0.023575920414219631
1978,NY,7.2398638473346315,0.014862159143297582
1979,NY,7.2534381076102212,0.013574260275589722
1980,NY,7.2751856442886629,0.021747536678441648
1981,NY,7.2780278971408521,0.0028422528521891977
1982,NY,7.2937199865000526,0.015692089359200523
1983,NY,7.2910174873555658,-0.0027024991444868363
1984,NY,7.3100624263789591,0.019044939023393326
1985,NY,7.3170081912419951,0.0069457648630359969
1986,NY,7.310208212359508,-0.0067999788824870677
1987,NY,7.2963981387973051,-0.013810073562202874
1988,NY,7.2969487444309538,0.00055060563364861537
1989,NY,7.3095357654630666,0.012587021032112844
1990,NY,7.3201243785515953,0.010588613088528653
1991,NY,7.2991084839424909,-0.021015894609104357
1992,NY,7.320468847972502,0.02136036403001107
1993,NY,7.3052763596873715,-0.015192488285130423
1994,NY,7.3067326288802983,0.0014562691929267402
1995,NY,7.3037175684737994,-0.0030150604064989039
1996,NY,7.3059384068602107,0.0022208383864112946
1997,NY,7.2931359383863086,-0.012802468473902096
1998,NY,7.298832384364295,0.005696445977986464
1999,NY,7.296962346276703,-0.0018700380875920075
2000,NY,7.3060111610717167,0.0090488147950136266
2001,NY,7.2870256394193786,-0.018985521652338022
2002,NY,7.2679422918083674,-0.01908334761101127
2003,NY,7.2608878877168648,-0.0070544040915025974
2004,NY,7.23618446839141,-0.024703419325454945
1969,OH,7.2337251075721456,
1970,OH,7.240028690713415,0.0063035831412694421
1971,OH,7.2817072345700469,0.041678543856631833
1972,OH,7.28571734136544,0.0040101067953930425
1973,OH,7.2921760284125714,0.0064586870471314839
1974,OH,7.30541993903853,0.013243910625958755
1975,OH,7.2993019288141952,-0.0061180102243350021
1976,OH,7.3531593632230621,0.053857434408866922
1977,OH,7.35932375557545,0.0061643923523879707
1978,OH,7.3618652866391789,0.0025415310637288968
1979,OH,7.3794927316946115,0.017627445055432567
1980,OH,7.3894090769246707,0.0099163452300592425
1981,OH,7.3828186989632556,-0.00659037796141515
1982,OH,7.4037682964758806,0.02094959751262504
1983,OH,7.39837086047235,-0.0053974360035304869
1984,OH,7.4268894084522019,0.02851854797985176
1985,OH,7.4172120287757242,-0.0096773796764777487
1986,OH,7.4088635812597587,-0.0083484475159654181
1987,OH,7.4174272361102549,0.00856365485049615
1988,OH,7.4024805024506053,-0.014946733659649603
1989,OH,7.3881472100606516,-0.014333292389953733
1990,OH,7.3815811789126062,-0.0065660311480453259
1991,OH,7.3528795304906973,-0.028701648421908921
1992,OH,7.3663465903971943,0.013467059906496992
1993,OH,7.3453560078491131,-0.020990582548081171
1994,OH,7.3508596790852332,0.0055036712361200557
1995,OH,7.3361133793286575,-0.014746299756575709
1996,OH,7.3367658863172451,0.00065250698858765332
1997,OH,7.3190484744013506,-0.017717411915894488
1998,OH,7.3138288334607173,-0.0052196409406333188
1999,OH,7.3015105309227861,-0.012318302537931203
2000,OH,7.2995160211173324,-0.0019945098054536814
2001,OH,7.2759171170908807,-0.023598904026451706
2002,OH,7.2547094048192688,-0.021207712271611889
2003,OH,7.2468459864641162,-0.0078634183551526959
2004,OH,7.223339385787491,-0.023506600676625133
1969,OK,7.2268758976537439,
1970,OK,7.2325199215738154,0.0056440239200714615
1971,OK,7.2674532809487085,0.034933359374893058
1972,OK,7.2633871269301737,-0.0040661540185347178
1973,OK,7.2810341056335615,0.017646978703387717
1974,OK,7.2750419845609562,-0.005992121072605272
1975,OK,7.2964972248197215,0.021455240258765329
1976,OK,7.3208758852227476,0.024378660403026053
1977,OK,7.34273472255694,0.021858837334192138
1978,OK,7.3639885632380366,0.021253840681096925
1979,OK,7.39162798739843,0.027639424160393666
1980,OK,7.3974706226717339,0.0058426352733036424
1981,OK,7.3995114124494048,0.0020407897776708595
1982,OK,7.3930209111969223,-0.0064905012524825167
1983,OK,7.3905596543388086,-0.002461256858113714
1984,OK,7.4195159361599528,0.028956281821144181
1985,OK,7.41043420879193,-0.0090817273680228183
1986,OK,7.4037355528631119,-0.00669865592881802
1987,OK,7.3931336321608168,-0.010601920702295153
1988,OK,7.4059959539230249,0.01286232176220814
1989,OK,7.4035481697066636,-0.0024477842163612706
1990,OK,7.40698268841225,0.00343451870558642
1991,OK,7.3906058169454925,-0.016376871466757592
1992,OK,7.4050105217669087,0.014404704821416203
1993,OK,7.3937783327312472,-0.011232189035661477
1994,OK,7.3700755538221188,-0.023702778909128419
1995,OK,7.3600948831240185,-0.0099806706981002691
1996,OK,7.3383605583725346,-0.021734324751483847
1997,OK,7.3339750807594166,-0.0043854776131180273
1998,OK,7.3337324589524577,-0.00024262180695888702
1999,OK,7.3110831897778255,-0.022649269174632281
2000,OK,7.3055969902549007,-0.0054861995229247285
2001,OK,7.2699039099655129,-0.03569308028938778
2002,OK,7.2527384705816127,-0.017165439383900249
2003,OK,7.2359027783605532,-0.016835692221059517
2004,OK,7.2040887124906448,-0.031814065869908426
1969,OR,7.3563778849997377,
1970,OR,7.4091620863081484,0.052784201308410772
1971,OR,7.4279859445244725,0.018823858216324041
1972,OR,7.4417719726429077,0.013786028118435212
1973,OR,7.4578670274069543,0.0160950547640466
1974,OR,7.4654846747541539,0.0076176473471996076
1975,OR,7.4894196854127761,0.023935010658622247
1976,OR,7.5269842855702143,0.037564600157438122
1977,OR,7.5490580141443919,0.022073728574177665
1978,OR,7.5385450093274287,-0.010513004816963267
1979,OR,7.5449326407447419,0.0063876314173132442
1980,OR,7.5791796965345277,0.034247055789785819
1981,OR,7.5811072108876685,0.0019275143531407579
1982,OR,7.5963275625934186,0.01522035170575009
1983,OR,7.5938728894226788,-0.002454673170739774
1984,OR,7.5996756943718076,0.00580280494912877
1985,OR,7.5874191407900016,-0.012256553581805996
1986,OR,7.5911636202654957,0.0037444794754941668
1987,OR,7.5657885442293962,-0.025375076036099564
1988,OR,7.5773993229228367,0.011610778693440515
1989,OR,7.5702377907134188,-0.0071615322094178424
1990,OR,7.575170370391862,0.004932579678443183
1991,OR,7.5710091067702416,-0.0041612636216203924
1992,OR,7.5600088910654559,-0.01100021570478571
1993,OR,7.5531067549384527,-0.0069021361270031889
1994,OR,7.55223145100295,-0.00087530393550316887
1995,OR,7.5408512490857911,-0.011380201917158494
1996,OR,7.5352752678131214,-0.0055759812726696723
1997,OR,7.5140482952335,-0.021226972579621695
1998,OR,7.5218983561266022,0.0078500608931024729
1999,OR,7.5205245439545658,-0.0013738121720363594
2000,OR,7.5082294526620688,-0.012295091292497062
2001,OR,7.4963291679417488,-0.011900284720320009
2002,OR,7.4691853985790146,-0.027143769362734105
2003,OR,7.442219669379039,-0.026965729199975641
2004,OR,7.43029644183762,-0.011923227541418946
1969,PA,7.1955394801117221,
1970,PA,7.2100489322397552,0.014509452128033118
1971,PA,7.2336088260389388,0.023559893799183662
1972,PA,7.2411220407398424,0.0075132147009036032
1973,PA,7.2624245743925568,0.021302533652714395
1974,PA,7.2688630322132965,0.006438457820739707
1975,PA,7.28452772609329,0.015664693879993585
1976,PA,7.3082177619813313,0.023690035888041194
1977,PA,7.3216488988781174,0.0134311368967861
1978,PA,7.3357871003024684,0.01413820142435096
1979,PA,7.35541314828479,0.019626047982321815
1980,PA,7.3704044452287718,0.014991296943981602
1981,PA,7.37653115000517,0.0061267047763982063
1982,PA,7.3888747397180223,0.012343589712852321
1983,PA,7.3824310920061889,-0.0064436477118334778
1984,PA,7.39616857100752,0.013737479001330932
1985,PA,7.3924966417453764,-0.0036719292621434363
1986,PA,7.3804241231490986,-0.012072518596277781
1987,PA,7.3685850004577365,-0.011839122691362114
1988,PA,7.3714536206601728,0.0028686202024363894
1989,PA,7.363294222912752,-0.0081593977474208046
1990,PA,7.3680109177384079,0.0047166948256558427
1991,PA,7.3527791511596448,-0.015231766578763128
1992,PA,7.3708456584079993,0.018066507248354569
1993,PA,7.354260914213671,-0.016584744194328316
1994,PA,7.3621462979351957,0.0078853837215246969
1995,PA,7.3578915724115568,-0.0042547255236389248
1996,PA,7.3600836660567932,0.0021920936452364259
1997,PA,7.3402001211808923,-0.019883544875900938
1998,PA,7.3492249959082914,0.0090248747273991015
1999,PA,7.333324281202878,-0.015900714705413321
2000,PA,7.344322886363253,0.010998605160374986
2001,PA,7.3177904129062963,-0.026532473456956751
2002,PA,7.29218997591882,-0.025600436987476272
2003,PA,7.2860737894532264,-0.0061161864655936427
2004,PA,7.2645710662973793,-0.021502723155847114
1969,RI,7.1927704053791848,
1970,RI,7.2411048341479978,0.048334428768813
1971,RI,7.2958524694858315,0.054747635337833778
1972,RI,7.2910307965261962,-0.0048216729596353147
1973,RI,7.31226325555639,0.021232459030193773
1974,RI,7.3095051478002553,-0.00275810775613472
1975,RI,7.30221344949469,-0.0072916983055648643
1976,RI,7.3354188410659944,0.033205391571303977
1977,RI,7.3349259260894684,-0.00049291497652603766
1978,RI,7.3418502363439515,0.0069243102544831459
1979,RI,7.3448090285708965,0.0029587922269449507
1980,RI,7.3797801497013138,0.034971121130417337
1981,RI,7.3986572040282583,0.018877054326944531
1982,RI,7.4098077973419354,0.011150593313677071
1983,RI,7.4005251219806825,-0.0092826753612529345
1984,RI,7.4065055500513051,0.005980428070622601
1985,RI,7.4222784430820932,0.015772893030788104
1986,RI,7.41127747759994,-0.011000965482153013
1987,RI,7.4167173515870193,0.0054398739870791246
1988,RI,7.407021454242904,-0.0096958973441152452
1989,RI,7.417953171557337,0.010931717314432987
1990,RI,7.4023349083924153,-0.015618263164921764
1991,RI,7.4012616606677977,-0.0010732477246175876
1992,RI,7.4090434871230277,0.0077818264552300676
1993,RI,7.3881432466761936,-0.02090024044683414
1994,RI,7.3943955603589515,0.0062523136827579151
1995,RI,7.386619193530966,-0.007776366827985548
1996,RI,7.3807610968777055,-0.0058580966532604251
1997,RI,7.3522515642053747,-0.028509532672330806
1998,RI,7.3280683237052608,-0.024183240500113889
1999,RI,7.3457677088467666,0.017699385141505708
2000,RI,7.337724935881039,-0.00804277296572753
2001,RI,7.3044561535879682,-0.033268782293070842
2002,RI,7.2932902313305572,-0.011165922257410976
2003,RI,7.2501965808803535,-0.043093650450203747
2004,RI,7.2737826224343234,0.023586041553969928
1969,SC,7.0767759476711687,
1970,SC,7.12767526412292,0.050899316451751275
1971,SC,7.1511880059581321,0.023512741835212125
1972,SC,7.1748012923636653,0.023613286405533174
1973,SC,7.1858788405353717,0.011077548171706475
1974,SC,7.1616854208244733,-0.024193419710898389
1975,SC,7.1680849203572246,0.0063994995327512072
1976,SC,7.1892497466835152,0.021164826326290687
1977,SC,7.1804893220251191,-0.0087604246583961043
1978,SC,7.1821088540933316,0.0016195320682124148
1979,SC,7.2131875129541392,0.031078658860807629
1980,SC,7.21713858393496,0.0039510709808210365
1981,SC,7.2044159341212461,-0.012722649813714071
1982,SC,7.1964357858876857,-0.0079801482335604135
1983,SC,7.2235666333945057,0.027130847506819933
1984,SC,7.2302774773738072,0.0067108439793015506
1985,SC,7.2413982373190873,0.011120759945280057
1986,SC,7.2358246836441209,-0.0055735536749663694
1987,SC,7.223769883120589,-0.012054800523531917
1988,SC,7.2246326996723145,0.0008628165517254871
1989,SC,7.1866725825650741,-0.037960117107240343
1990,SC,7.2066594726770115,0.019986890111937328
1991,SC,7.1787186162555114,-0.027940856421500015
1992,SC,7.1927125397984089,0.013993923542897413
1993,SC,7.1715891379606482,-0.021123401837760625
1994,SC,7.1790713692815142,0.0074822313208660063
1995,SC,7.1700374541640475,-0.009033915117466762
1996,SC,7.1798136127621115,0.009776158598064022
1997,SC,7.1687966588162091,-0.011016953945902408
1998,SC,7.1535746722556883,-0.015221986560520762
1999,SC,7.1464623503336542,-0.0071123219220341483
2000,SC,7.1488583819763019,0.002396031642647678
2001,SC,7.1300309898606322,-0.018827392115669639
2002,SC,7.1076032801354829,-0.022427709725149292
2003,SC,7.0888292617654232,-0.018774018370059764
2004,SC,7.0664981630535229,-0.02233109871190031
1969,SD,7.4124748463690251,
1970,SD,7.4190671896619262,0.0065923432929011483
1971,SD,7.4599038750517108,0.040836685389784577
1972,SD,7.4277548262202924,-0.032149048831418447
1973,SD,7.4282416874308277,0.0004868612105353165
1974,SD,7.42697287614301,-0.0012688112878178615
1975,SD,7.4715497238153983,0.044576847672388453
1976,SD,7.522999211308016,0.051449487492617685
1977,SD,7.4928503774066186,-0.030148833901397332
1978,SD,7.56407480695296,0.071224429546341561
1979,SD,7.5759325616864466,0.011857754733486381
1980,SD,7.5635559024247989,-0.01237665926164766
1981,SD,7.5513697871475518,-0.012186115277247112
1982,SD,7.5873476308416956,0.035977843694143807
1983,SD,7.5786706363130243,-0.0086769945286713224
1984,SD,7.5795022275422683,0.00083159122924403306
1985,SD,7.5725455363978424,-0.006956691144425875
1986,SD,7.5376218058260873,-0.034923730571755129
1987,SD,7.5498823105865247,0.012260504760437385
1988,SD,7.5643925978735256,0.014510287287000878
1989,SD,7.5506851147049305,-0.013707483168595047
1990,SD,7.5435991347871854,-0.0070859799177451777
1991,SD,7.5139252362061617,-0.02967389858102365
1992,SD,7.5034283426449955,-0.010496893561166232
1993,SD,7.4991114555735843,-0.0043168870714112018
1994,SD,7.4807154541092453,-0.018396001464338951
1995,SD,7.4721382128723652,-0.0085772412368800843
1996,SD,7.4511165931384422,-0.021021619733923025
1997,SD,7.4577531561440162,0.0066365630055740255
1998,SD,7.435918960052458,-0.021834196091558233
1999,SD,7.3978430277061218,-0.038075932346336216
2000,SD,7.4193005432586157,0.021457515552493867
2001,SD,7.3751211875397411,-0.044179355718874547
2002,SD,7.3534687941154688,-0.021652393424272276
2003,SD,7.3482633566468429,-0.0052054374686258953
2004,SD,7.3371881349542551,-0.011075221692587789
1969,TN,7.1954651015582662,
1970,TN,7.1955329040306388,6.7802472372591183e-05
1971,TN,7.22350674856542,0.027973844534781023
1972,TN,7.2253826171301947,0.0018758685647748408
1973,TN,7.2421338848403272,0.016751267710132467
1974,TN,7.2428689090980951,0.00073502425776794666
1975,TN,7.2591757943365494,0.01630688523845425
1976,TN,7.2880746851400362,0.028898890803486843
1977,TN,7.28832904766331,0.00025436252327359909
1978,TN,7.275446967757536,-0.012882079905773836
1979,TN,7.2941484347229828,0.018701466965446834
1980,TN,7.2877773155341607,-0.00637111918882205
1981,TN,7.278237350534944,-0.0095399649992167213
1982,TN,7.2904805431813857,0.012243192646441692
1983,TN,7.2876302755841316,-0.0028502675972541525
1984,TN,7.2906732375143761,0.0030429619302445587
1985,TN,7.2811157189031572,-0.0095575186112188959
1986,TN,7.28586569962437,0.0047499807212130207
1987,TN,7.2764578214052493,-0.0094078782191209243
1988,TN,7.2833259655657079,0.0068681441604585558
1989,TN,7.2477211652594491,-0.035604800306258788
1990,TN,7.2518456841548273,0.0041245188953782375
1991,TN,7.2217286204078208,-0.030117063747006512
1992,TN,7.2377578330560794,0.016029212648258628
1993,TN,7.2184883741514687,-0.019269458904610737
1994,TN,7.2135850993191841,-0.0049032748322845876
1995,TN,7.2125461450618511,-0.0010389542573330246
1996,TN,7.2114805834369413,-0.0010655616249097832
1997,TN,7.1955099987681139,-0.015970584668827392
1998,TN,7.19139681146651,-0.0041131873016038156
1999,TN,7.1691220519627663,-0.022274759503743802
2000,TN,7.1717907282459308,0.0026686762831644728
2001,TN,7.14660223167456,-0.025188496571370678
2002,TN,7.1400652293892151,-0.0065370022853450394
2003,TN,7.1233664256571227,-0.016698803732092315
2004,TN,7.1280932881057009,0.0047268624485781174
1969,TX,7.1950558791309369,
1970,TX,7.206902987930822,0.011847108799885042
1971,TX,7.23568918528364,0.028786197352817844
1972,TX,7.2236744655656207,-0.012014719718019151
1973,TX,7.2439266937599607,0.020252228194340027
1974,TX,7.2477548943313357,0.0038282005713750067
1975,TX,7.2561394856720813,0.00838459134074565
1976,TX,7.2828879215338675,0.026748435861786213
1977,TX,7.2954202315622787,0.012532310028411153
1978,TX,7.3068526936129325,0.011432462050653847
1979,TX,7.3241968634658869,0.017344169852954394
1980,TX,7.3365759730620841,0.012379109596197146
1981,TX,7.3302396112985546,-0.0063363617635294744
1982,TX,7.3366476925103523,0.0064080812117977
1983,TX,7.33266338947166,-0.0039843030386919054
1984,TX,7.3464037460024239,0.013740356530763442
1985,TX,7.34635604369161,-4.7702310813413362e-05
1986,TX,7.3384396660697142,-0.0079163776218962312
1987,TX,7.33380403680795,-0.0046356292617639738
1988,TX,7.3387910706277681,0.00498703381981791
1989,TX,7.3256761640034647,-0.01311490662430348
1990,TX,7.3232795963124451,-0.002396567691019591
1991,TX,7.311887674669955,-0.011391921642490033
1992,TX,7.32543324738761,0.013545572717655219
1993,TX,7.2997283468599949,-0.025704900527615315
1994,TX,7.3105271703850265,0.010798823525031587
1995,TX,7.3013791855436141,-0.0091479848414124376
1996,TX,7.2896621657689487,-0.011717019774665438
1997,TX,7.2858778225518135,-0.0037843432171351665
1998,TX,7.2742851845274226,-0.011592638024390922
1999,TX,7.2745134803796985,0.00022829585227590599
2000,TX,7.2715274986164662,-0.0029859817632322816
2001,TX,7.2451072580782023,-0.026420240538263862
2002,TX,7.2238769846587463,-0.021230273419456047
2003,TX,7.2007831883292051,-0.023093796329541227
2004,TX,7.1770496041356058,-0.023733584193599278
1969,UT,7.249513766501039,
1970,UT,7.249520886680207,7.1201791680408633e-06
1971,UT,7.2913297239033872,0.041808837223180184
1972,UT,7.3109755257180034,0.019645801814616171
1973,UT,7.3509219310493688,0.0399464053313654
1974,UT,7.4016882819623975,0.050766350913028724
1975,UT,7.3573705042596469,-0.044317777702750583
1976,UT,7.4005918260346055,0.043221321774958632
1977,UT,7.4148800978004035,0.014288271765797944
1978,UT,7.3969045616683919,-0.017975536132011527
1979,UT,7.4042248855820638,0.0073203239136718778
1980,UT,7.4254425169428711,0.021217631360807232
1981,UT,7.4166716493439315,-0.0087708675989395246
1982,UT,7.3976752082479464,-0.018996441095985084
1983,UT,7.3842593806106871,-0.013415827637259348
1984,UT,7.39423281255498,0.0099734319442932318
1985,UT,7.3813231875580785,-0.012909624996901847
1986,UT,7.3777630162502481,-0.0035601713078303732
1987,UT,7.3605108260424492,-0.01725219020779889
1988,UT,7.36833417542665,0.0078233493842008173
1989,UT,7.3425886332297061,-0.025745542196943916
1990,UT,7.3344985659626,-0.008090067267105816
1991,UT,7.32952124641601,-0.0049773195465903086
1992,UT,7.347551310950676,0.018030064534666046
1993,UT,7.3274664928187905,-0.020084818131885562
1994,UT,7.3237876812387928,-0.0036788115799977206
1995,UT,7.2938021337619849,-0.029985547476807817
1996,UT,7.2748201624544393,-0.018981971307545642
1997,UT,7.2687696543322984,-0.0060505081221409185
1998,UT,7.2555840408611756,-0.013185613471122792
1999,UT,7.2397146226175284,-0.015869418243647182
2000,UT,7.259502288960384,0.019787666342855559
2001,UT,7.2460438798831195,-0.013458409077264477
2002,UT,7.2478991746963546,0.0018552948132350977
2003,UT,7.2350929432295121,-0.012806231466842455
2004,UT,7.2285857161505289,-0.0065072270789832132
1969,VA,7.1463215324213083,
1970,VA,7.1671039151761606,0.020782382754852335
1971,VA,7.1950810403836121,0.027977125207451436
1972,VA,7.2245755303562458,0.029494489972633708
1973,VA,7.2596655236633918,0.035089993307146017
1974,VA,7.275659658824301,0.015994135160909195
1975,VA,7.2669517498401559,-0.0087079089841450852
1976,VA,7.2959644628694376,0.029012713029281656
1977,VA,7.30997894825231,0.014014485382872088
1978,VA,7.32111133389639,0.011132385644080145
1979,VA,7.3195900761855066,-0.0015212577108831837
1980,VA,7.3178698096096282,-0.0017202665758784264
1981,VA,7.3366051345050369,0.018735324895408745
1982,VA,7.3451984990980392,0.0085933645930023062
1983,VA,7.3579705124194748,0.012772013321435516
1984,VA,7.3780240137214941,0.020053501302019328
1985,VA,7.3864953061760961,0.0084712924546019863
1986,VA,7.3726543323720124,-0.013840973804083667
1987,VA,7.3751552596735195,0.0025009273015070832
1988,VA,7.3768277760083683,0.0016725163348487726
1989,VA,7.375111748482019,-0.0017160275263492508
1990,VA,7.3653082613771641,-0.0098034871048549022
1991,VA,7.3468279387934174,-0.018480322583746656
1992,VA,7.3531816539254864,0.0063537151320689489
1993,VA,7.3448514928881057,-0.0083301610373807122
1994,VA,7.3420353890985943,-0.0028161037895113594
1995,VA,7.3246183306525321,-0.017417058446062228
1996,VA,7.3212004567987,-0.0034178738538317432
1997,VA,7.31098189320298,-0.010218563595720376
1998,VA,7.3075593436720139,-0.0034225495309661014
1999,VA,7.3104806880289983,0.0029213443569844344
2000,VA,7.2976157270659536,-0.01286496096304468
2001,VA,7.2872930858441958,-0.010322641221757856
2002,VA,7.2685394700930717,-0.018753615751124109
2003,VA,7.2521236504279827,-0.016415819665088982
2004,VA,7.2339153392245956,-0.018208311203387062
1969,VT,7.1884983047727218,
1970,VT,7.20716846091441,0.01867015614168821
1971,VT,7.286883874105289,0.079715413190879048
1972,VT,7.2950684056232538,0.0081845315179647216
1973,VT,7.3442967505123855,0.049228344889131748
1974,VT,7.3690025069753675,0.024705756462982009
1975,VT,7.3763838595497111,0.00738135257434358
1976,VT,7.37622794335637,-0.00015591619334109907
1977,VT,7.3722035575290841,-0.0040243858272859256
1978,VT,7.4070958149823944,0.034892257453310371
1979,VT,7.4319440770043306,0.024848262021936129
1980,VT,7.3963649784386085,-0.035579098565722056
1981,VT,7.4466982382834948,0.050333259844886236
1982,VT,7.4288875217315393,-0.01781071655195543
1983,VT,7.4307108035949678,0.0018232818634285053
1984,VT,7.4803131260055622,0.049602322410594368
1985,VT,7.4717278687071271,-0.0085852572984350672
1986,VT,7.4917229859361347,0.019995117229007597
1987,VT,7.4417082753667554,-0.050014710569379339
1988,VT,7.4944415064842955,0.052733231117540136
1989,VT,7.4994857148636731,0.0050442083793775794
1990,VT,7.513623814442477,0.014138099578803853
1991,VT,7.4745823766116546,-0.039041437830822368
1992,VT,7.5037534515477331,0.029171074936078512
1993,VT,7.5160361129233877,0.012282661375654591
1994,VT,7.473617170023136,-0.042418942900251722
1995,VT,7.5037810143386441,0.030163844315508115
1996,VT,7.4498406408357711,-0.053940373502872951
1997,VT,7.471182627646205,0.021341986810433866
1998,VT,7.4934339395785523,0.022251311932347306
1999,VT,7.5140386581071219,0.0206047185285696
2000,VT,7.5061787419982142,-0.007859916108907683
2001,VT,7.5088155312370306,0.0026367892388163838
2002,VT,7.4970927169635475,-0.011722814273483095
2003,VT,7.4723227064900755,-0.024770010473472048
2004,VT,7.4785992852533623,0.0062765787632868
1969,WA,7.3130082029066656,
1970,WA,7.3453675760510446,0.032359373144378978
1971,WA,7.3750103867516135,0.029642810700568845
1972,WA,7.3894159888049105,0.014405602053296995
1973,WA,7.4197191660234951,0.030303177218584665
1974,WA,7.457430809103581,0.0377116430800859
1975,WA,7.4636804547960516,0.0062496456924705512
1976,WA,7.5246708234972344,0.060990368701182796
1977,WA,7.528057199699095,0.0033863762018606636
1978,WA,7.534632358873198,0.0065751591741030069
1979,WA,7.5636880859923776,0.029055727119179586
1980,WA,7.5709603900057667,0.0072723040133890748
1981,WA,7.5621177862430784,-0.0088426037626883058
1982,WA,7.5830134372244364,0.020895650981358038
1983,WA,7.5894138880389708,0.0064004508145343308
1984,WA,7.5997563958415508,0.010342507802580059
